csa_id,csa_name,strategic_design_principle_id,strategic_design_principle,structural_design_principle_id,structural_design_principle,cref_technique_id,technique,approach,APPROACH_ID,attack_technique_id,attack_technique
CSA-04,Protect System's Information from Exploitation,sta4,Assume compromised resources,stu12,Determine ongoing trustworthiness,t13,Substantiated Integrity,Provenance Tracking,a46,T1090,Proxy
CSA-04,Protect System's Information from Exploitation,sta4,Assume compromised resources,stu12,Determine ongoing trustworthiness,t13,Substantiated Integrity,Provenance Tracking,a46,T1095,Non-Application Layer Protocol
CSA-04,Protect System's Information from Exploitation,sta4,Assume compromised resources,stu12,Determine ongoing trustworthiness,t13,Substantiated Integrity,Provenance Tracking,a46,T1104,Multi-Stage Channels
CSA-04,Protect System's Information from Exploitation,sta4,Assume compromised resources,stu12,Determine ongoing trustworthiness,t13,Substantiated Integrity,Provenance Tracking,a46,T1105,Ingress Tool Transfer
CSA-04,Protect System's Information from Exploitation,sta4,Assume compromised resources,stu12,Determine ongoing trustworthiness,t13,Substantiated Integrity,Provenance Tracking,a46,T1176,Browser Extensions
CSA-04,Protect System's Information from Exploitation,sta4,Assume compromised resources,stu12,Determine ongoing trustworthiness,t13,Substantiated Integrity,Provenance Tracking,a46,T1195,Supply Chain Compromise
CSA-04,Protect System's Information from Exploitation,sta4,Assume compromised resources,stu12,Determine ongoing trustworthiness,t13,Substantiated Integrity,Provenance Tracking,a46,T1199,Trusted Relationship
CSA-04,Protect System's Information from Exploitation,sta4,Assume compromised resources,stu12,Determine ongoing trustworthiness,t13,Substantiated Integrity,Provenance Tracking,a46,T1216,Signed Script Proxy Execution
CSA-04,Protect System's Information from Exploitation,sta4,Assume compromised resources,stu12,Determine ongoing trustworthiness,t13,Substantiated Integrity,Provenance Tracking,a46,T1218,Signed Binary Proxy Execution
CSA-04,Protect System's Information from Exploitation,sta4,Assume compromised resources,stu12,Determine ongoing trustworthiness,t13,Substantiated Integrity,Provenance Tracking,a46,T1220,XSL Script Processing
CSA-04,Protect System's Information from Exploitation,sta4,Assume compromised resources,stu12,Determine ongoing trustworthiness,t13,Substantiated Integrity,Provenance Tracking,a46,T1498,Network Denial of Service
CSA-04,Protect System's Information from Exploitation,sta4,Assume compromised resources,stu12,Determine ongoing trustworthiness,t13,Substantiated Integrity,Provenance Tracking,a46,T1505,Server Software Component
CSA-04,Protect System's Information from Exploitation,sta4,Assume compromised resources,stu12,Determine ongoing trustworthiness,t13,Substantiated Integrity,Provenance Tracking,a46,T1525,Implant Internal Image
CSA-04,Protect System's Information from Exploitation,sta4,Assume compromised resources,stu12,Determine ongoing trustworthiness,t13,Substantiated Integrity,Provenance Tracking,a46,T1553,Subvert Trust Controls
CSA-04,Protect System's Information from Exploitation,sta4,Assume compromised resources,stu12,Determine ongoing trustworthiness,t13,Substantiated Integrity,Provenance Tracking,a46,T1554,Compromise Client Software Binary
CSA-04,Protect System's Information from Exploitation,sta4,Assume compromised resources,stu12,Determine ongoing trustworthiness,t13,Substantiated Integrity,Provenance Tracking,a46,T1557,Adversary-in-the-Middle
CSA-04,Protect System's Information from Exploitation,sta4,Assume compromised resources,stu12,Determine ongoing trustworthiness,t13,Substantiated Integrity,Provenance Tracking,a46,T1572,Protocol Tunneling
CSA-04,Protect System's Information from Exploitation,sta4,Assume compromised resources,stu12,Determine ongoing trustworthiness,t13,Substantiated Integrity,Provenance Tracking,a46,T1573,Encrypted Channel
CSA-04,Protect System's Information from Exploitation,sta4,Assume compromised resources,stu12,Determine ongoing trustworthiness,t13,Substantiated Integrity,Provenance Tracking,a46,T1600,Weaken Encryption
CSA-04,Protect System's Information from Exploitation,sta4,Assume compromised resources,stu12,Determine ongoing trustworthiness,t13,Substantiated Integrity,Provenance Tracking,a46,T1601,Modify System Image
CSA-04,Protect System's Information from Exploitation,sta4,Assume compromised resources,stu12,Determine ongoing trustworthiness,t13,Substantiated Integrity,Provenance Tracking,a46,T1608,Stage Capabilities
CSA-04,Protect System's Information from Exploitation,sta4,Assume compromised resources,stu12,Determine ongoing trustworthiness,t13,Substantiated Integrity,Provenance Tracking,a46,T1609,Container Administration Command
CSA-04,Protect System's Information from Exploitation,sta4,Assume compromised resources,stu12,Determine ongoing trustworthiness,t13,Substantiated Integrity,Behavior Validation,a47,T1001,Data Obfuscation
CSA-04,Protect System's Information from Exploitation,sta4,Assume compromised resources,stu12,Determine ongoing trustworthiness,t13,Substantiated Integrity,Behavior Validation,a47,T1003,OS Credential Dumping
CSA-04,Protect System's Information from Exploitation,sta4,Assume compromised resources,stu12,Determine ongoing trustworthiness,t13,Substantiated Integrity,Behavior Validation,a47,T1005,Data from Local System
CSA-04,Protect System's Information from Exploitation,sta4,Assume compromised resources,stu12,Determine ongoing trustworthiness,t13,Substantiated Integrity,Behavior Validation,a47,T1007,System Service Discovery
CSA-04,Protect System's Information from Exploitation,sta4,Assume compromised resources,stu12,Determine ongoing trustworthiness,t13,Substantiated Integrity,Behavior Validation,a47,T1008,Fallback Channels
CSA-04,Protect System's Information from Exploitation,sta4,Assume compromised resources,stu12,Determine ongoing trustworthiness,t13,Substantiated Integrity,Behavior Validation,a47,T1010,Application Window Discovery
CSA-04,Protect System's Information from Exploitation,sta4,Assume compromised resources,stu12,Determine ongoing trustworthiness,t13,Substantiated Integrity,Behavior Validation,a47,T1011,Exfiltration Over Other Network Medium
CSA-04,Protect System's Information from Exploitation,sta4,Assume compromised resources,stu12,Determine ongoing trustworthiness,t13,Substantiated Integrity,Behavior Validation,a47,T1012,Query Registry
CSA-04,Protect System's Information from Exploitation,sta4,Assume compromised resources,stu12,Determine ongoing trustworthiness,t13,Substantiated Integrity,Behavior Validation,a47,T1016,System Network Configuration Discovery
CSA-04,Protect System's Information from Exploitation,sta4,Assume compromised resources,stu12,Determine ongoing trustworthiness,t13,Substantiated Integrity,Behavior Validation,a47,T1018,Remote System Discovery
CSA-04,Protect System's Information from Exploitation,sta4,Assume compromised resources,stu12,Determine ongoing trustworthiness,t13,Substantiated Integrity,Behavior Validation,a47,T1020,Automated Exfiltration
CSA-04,Protect System's Information from Exploitation,sta4,Assume compromised resources,stu12,Determine ongoing trustworthiness,t13,Substantiated Integrity,Behavior Validation,a47,T1029,Scheduled Transfer
CSA-04,Protect System's Information from Exploitation,sta4,Assume compromised resources,stu12,Determine ongoing trustworthiness,t13,Substantiated Integrity,Behavior Validation,a47,T1030,Data Transfer Size Limits
CSA-04,Protect System's Information from Exploitation,sta4,Assume compromised resources,stu12,Determine ongoing trustworthiness,t13,Substantiated Integrity,Behavior Validation,a47,T1033,System Owner/User Discovery
CSA-04,Protect System's Information from Exploitation,sta4,Assume compromised resources,stu12,Determine ongoing trustworthiness,t13,Substantiated Integrity,Behavior Validation,a47,T1037,Boot or Logon Initialization Scripts
CSA-04,Protect System's Information from Exploitation,sta4,Assume compromised resources,stu12,Determine ongoing trustworthiness,t13,Substantiated Integrity,Behavior Validation,a47,T1039,Data from Network Shared Drive
CSA-04,Protect System's Information from Exploitation,sta4,Assume compromised resources,stu12,Determine ongoing trustworthiness,t13,Substantiated Integrity,Behavior Validation,a47,T1041,Exfiltration Over C2 Channel
CSA-04,Protect System's Information from Exploitation,sta4,Assume compromised resources,stu12,Determine ongoing trustworthiness,t13,Substantiated Integrity,Behavior Validation,a47,T1048,Exfiltration Over Alternative Protocol
CSA-04,Protect System's Information from Exploitation,sta4,Assume compromised resources,stu12,Determine ongoing trustworthiness,t13,Substantiated Integrity,Behavior Validation,a47,T1049,System Network Connections Discovery
CSA-04,Protect System's Information from Exploitation,sta4,Assume compromised resources,stu12,Determine ongoing trustworthiness,t13,Substantiated Integrity,Behavior Validation,a47,T1053,Scheduled Task/Job
CSA-04,Protect System's Information from Exploitation,sta4,Assume compromised resources,stu12,Determine ongoing trustworthiness,t13,Substantiated Integrity,Behavior Validation,a47,T1055,Process Injection
