source_id,target_id,relationship_type
AN0639,DC0032,monitors_data_component
S0674,T1059.003,uses
G0026,T1059.003,uses
T1518.002,TA0007,belongs_to_tactic
AN0286,DC0085,monitors_data_component
S0252,T1082,uses
AN0861,DC0080,monitors_data_component
DET0465,AN1287,has_analytic
G1009,S1032,uses
S0154,T1018,uses
AN0516,DC0039,monitors_data_component
S0235,T1083,uses
DET0376,T1046,detects
S0581,T1057,uses
M1018,T1053,mitigates
G0004,T1547.001,uses
AN0124,DC0064,monitors_data_component
G0010,T1102.002,uses
S1219,T1573.002,uses
S1020,T1071.001,uses
M1051,T1495,mitigates
S0024,T1016,uses
OA-EXECUTABLE-FILE,T1548.002,executes
G0089,T1070.004,uses
G0004,T1036.005,uses
G0049,T1082,uses
G1032,T1059.003,uses
AN0482,DC0064,monitors_data_component
S0670,T1140,uses
C0024,T1087.002,uses
S0647,T1059.003,uses
S0430,T1205,uses
DA-FILE,OA-EMAIL,targets
S0171,T1016,uses
S0278,T1555.001,uses
M1028,T1556.008,mitigates
C0039,T1584.008,uses
S0488,T1049,uses
S0622,T1071.001,uses
S1159,T1057,uses
AN0218,DC0032,monitors_data_component
S0037,T1573.001,uses
D3-HBWP,DA-SECONDARY-STORAGE,hardens
AN2027,DC0101,monitors_data_component
S0023,T1497,uses
S1200,T1622,uses
AN1393,DC0032,monitors_data_component
S9019,T1614,uses
S0622,T1140,uses
G0094,T1071.003,uses
S0037,T1567.002,uses
AN0378,DC0059,monitors_data_component
S0632,T1070.009,uses
S1160,T1082,uses
S0269,T1059.001,uses
AN1109,DC0032,monitors_data_component
S0659,T1685,uses
G0067,T1555.003,uses
G1017,T1012,uses
M1036,T1550,mitigates
G1003,T1583.003,uses
DET0538,AN1485,has_analytic
S1233,T1057,uses
S1018,T1497.003,uses
AN1020,DC0078,monitors_data_component
S0568,T1033,uses
G0125,T1593.003,uses
S0198,T1074.001,uses
S9027,T1027,uses
T1114,TA0009,belongs_to_tactic
S1196,T1217,uses
G0059,T1591.001,uses
S0164,T1070.004,uses
DA-HARDWARE-DEVICE,OA-HARDWARE-DEVICE,targets
S0635,T1036,uses
S0144,T1555.003,uses
M1028,T1564.002,mitigates
T1003,TA0006,belongs_to_tactic
AN1167,DC0032,monitors_data_component
S0136,T1025,uses
DET0412,AN1154,has_analytic
DET0240,AN0672,has_analytic
S0002,T1003.006,uses
S1160,T1027.013,uses
DET0296,AN0824,has_analytic
T1059.001,T1059,subtechnique_of
DET0073,AN0200,has_analytic
DET0520,AN1439,has_analytic
T1675,TA0002,belongs_to_tactic
AN0636,DC0078,monitors_data_component
DET0202,T1059.003,detects
G0035,S0039,uses
G1043,T1490,uses
AN0054,DC0055,monitors_data_component
AN0558,DC0039,monitors_data_component
S0402,T1059.004,uses
AN0770,DC0084,monitors_data_component
G1042,T1071.001,uses
G0032,T1134.002,uses
G1023,T1685,uses
G0094,T1598,uses
G0049,S0057,uses
S0085,T1082,uses
S0160,T1553.004,uses
S0661,T1027.004,uses
DET0228,AN0640,has_analytic
C0063,T1530,uses
S0697,T1140,uses
G0004,T1005,uses
AN0433,DC0034,monitors_data_component
S0481,T1218.011,uses
DET0050,AN0138,has_analytic
S1071,T1558.002,uses
S0625,T1049,uses
S0251,T1555.003,uses
S0615,T1071.004,uses
S0239,T1132.002,uses
S0357,T1569.002,uses
S0192,T1123,uses
AN0815,DC0010,monitors_data_component
G0050,S0154,uses
S0234,T1095,uses
S0611,T1553.002,uses
S0211,T1070.004,uses
M1049,T1221,mitigates
G0045,T1046,uses
M1038,T1574.009,mitigates
S1228,T1106,uses
AN0987,DC0016,monitors_data_component
C0014,T1018,uses
S1239,T1518.001,uses
T1566.001,T1566,subtechnique_of
DET0297,AN0827,has_analytic
S1201,T1555.003,uses
S9001,T1059.003,uses
C0047,T1564.001,uses
AN0645,DC0039,monitors_data_component
AN1450,DC0082,monitors_data_component
G0092,T1608.001,uses
S0559,T1070.004,uses
AN0206,DC0078,monitors_data_component
M1040,T1559.002,mitigates
S1138,T1055.012,uses
OA-INTRANET-ADMINISTRATIVE-NETWORK-TRAFFIC,T1110.004,may-create
AN1313,DC0032,monitors_data_component
G1003,T1003.002,uses
S9008,T1071.001,uses
S0458,T1027.003,uses
G1016,T1003.003,uses
AN0903,DC0032,monitors_data_component
S0677,T1566.002,uses
S0599,T1552.003,uses
S0260,T1490,uses
G0073,T1588.002,uses
S0115,T1497.003,uses
G1007,S1026,uses
AN1433,DC0016,monitors_data_component
S0380,T1105,uses
DET0425,AN1190,has_analytic
T1561.002,TA0040,belongs_to_tactic
T1059.004,TA0002,belongs_to_tactic
AN1308,DC0016,monitors_data_component
AN0173,DC0032,monitors_data_component
S0255,T1140,uses
S0590,T1016,uses
S0053,T1059.003,uses
G0004,T1105,uses
AN1418,DC0035,monitors_data_component
S0386,T1027.013,uses
G1046,T1583.001,uses
T1036.009,T1036,subtechnique_of
M1022,T1569.002,mitigates
S0467,T1560.002,uses
G1043,T1547.001,uses
S0634,T1187,uses
T1685.005,T1685,subtechnique_of
S0332,T1059.003,uses
S0125,T1055.001,uses
C0022,T1585.002,uses
G0005,S0003,uses
S0402,T1204.002,uses
C0049,T1528,uses
S0144,T1057,uses
S0531,T1112,uses
S0203,T1007,uses
S1090,T1112,uses
G1003,T1588.001,uses
S0260,T1007,uses
S0599,T1071.001,uses
T1558.003,T1558,subtechnique_of
S0496,T1069.002,uses
OA-SYSTEM-CONFIGURATION-DATABASE,T1137.006,may-modify
G0129,S0013,uses
C0034,T1485,uses
S0154,T1134.001,uses
G1014,T1041,uses
AN0448,DC0042,monitors_data_component
G1033,T1585.001,uses
AN0488,DC0032,monitors_data_component
AN0275,DC0054,monitors_data_component
DET0285,T1021.003,detects
S0520,T1059.003,uses
OA-CREATE-PROCESS,T1218.001,invokes
S0350,T1070.004,uses
S0635,T1083,uses
AN0120,DC0064,monitors_data_component
M1022,T1563.001,mitigates
S0569,T1033,uses
D3-CF,D3-TAC-ISOLATE,belongs_to_tactic
DA-CONFIGURATION-RESOURCE,OA-EMAIL-RULE,targets
S0660,T1071,uses
DET0470,AN1294,has_analytic
G0046,T1559.002,uses
M1042,T1221,mitigates
S0493,T1082,uses
C0024,T1059.003,uses
T1525,TA0003,belongs_to_tactic
T1558.002,T1558,subtechnique_of
G0094,T1583.004,uses
M1041,T1003.003,mitigates
G0139,T1680,uses
S1130,T1033,uses
T1056.004,TA0009,belongs_to_tactic
S0504,T1543.003,uses
G0032,T1055.001,uses
M1021,T1566.001,mitigates
AN0595,DC0032,monitors_data_component
G0115,T1199,uses
S0266,T1555.003,uses
T1484.002,T1484,subtechnique_of
AN0074,DC0063,monitors_data_component
DET0887,T1592.001,detects
G1040,T1030,uses
G0035,S0093,uses
G0016,T1070.006,uses
M1015,T1550.003,mitigates
S0662,T1071.001,uses
G0096,T1480.001,uses
AN0254,DC0032,monitors_data_component
M1056,T1584,mitigates
AN0698,DC0085,monitors_data_component
AN0789,DC0078,monitors_data_component
S0194,T1574.007,uses
DET0092,AN0251,has_analytic
S0554,T1218.010,uses
S0332,T1548.002,uses
AN0878,DC0069,monitors_data_component
S9010,T1565.002,uses
S0232,T1003,uses
G0061,T1105,uses
S1169,T1573.001,uses
AN1464,DC0016,monitors_data_component
G0044,S0013,uses
DET0596,AN1639,has_analytic
DET0001,T1552.005,detects
G0131,S0590,uses
G1003,T1114,uses
G0069,T1083,uses
S1242,T1134,uses
G0061,S0039,uses
S0496,T1059.005,uses
AN0008,DC0067,monitors_data_component
S0046,T1059.003,uses
S0262,T1033,uses
S0677,T1558.002,uses
AN0045,DC0032,monitors_data_component
M1026,T1556.005,mitigates
S1202,T1569.002,uses
AN1381,DC0039,monitors_data_component
G1030,T1005,uses
G0035,S0357,uses
DET0309,T1195.002,detects
G1044,S1193,uses
G0094,T1583.006,uses
DET0165,AN0467,has_analytic
D3-EI,D3-TAC-ISOLATE,belongs_to_tactic
S0358,T1137.005,uses
S0046,T1497,uses
S1043,T1564.001,uses
OA-FILE,T1552.001,accesses
S0513,T1497.003,uses
S1073,T1095,uses
G1024,T1036.005,uses
S1124,T1102,uses
T1548.004,T1548,subtechnique_of
S0373,T1566.001,uses
AN1071,DC0055,monitors_data_component
S0234,T1566.001,uses
S0044,T1055,uses
G0087,T1083,uses
G1045,T1190,uses
M1015,T1606.002,mitigates
S0229,T1016,uses
S0689,T1218.004,uses
AN1038,DC0055,monitors_data_component
S0148,T1033,uses
S1149,T1033,uses
S1134,T1124,uses
C0022,T1218.011,uses
DET0514,AN1420,has_analytic
AN0594,DC0032,monitors_data_component
G0137,T1204.002,uses
M1031,T1602.002,mitigates
AN0225,DC0085,monitors_data_component
AN1540,DC0018,monitors_data_component
S1020,T1005,uses
S9034,T1027.010,uses
S0032,T1057,uses
AN1621,DC0064,monitors_data_component
S1016,T1123,uses
S0449,T1070,uses
AN0388,DC0039,monitors_data_component
G0143,T1059.003,uses
T1052,TA0010,belongs_to_tactic
S0606,T1495,uses
S0147,T1059.005,uses
G0106,T1685,uses
C0024,S0552,uses
G0093,S0110,uses
S0253,T1115,uses
S0565,T1497.003,uses
S0276,T1564.009,uses
G0142,T1059.005,uses
S1155,T1059.001,uses
AN1551,DC0016,monitors_data_component
S0632,T1041,uses
C0014,T1583.004,uses
S0443,T1074.001,uses
S0689,T1140,uses
M1044,T1574.001,mitigates
S0353,T1056.004,uses
C0063,T1550.002,uses
S0615,T1106,uses
S0332,T1125,uses
G0067,T1106,uses
M1056,T1608.001,mitigates
AN0128,DC0032,monitors_data_component
S1153,T1071.001,uses
G0006,T1059.003,uses
DET0016,AN0050,has_analytic
S0153,T1083,uses
S1060,T1033,uses
S0239,T1012,uses
S0373,T1518.001,uses
S0409,T1027.010,uses
S1042,T1083,uses
AN1116,DC0032,monitors_data_component
S0600,T1105,uses
S0570,T1490,uses
G1004,T1005,uses
S0487,T1105,uses
S1120,T1505.003,uses
G0011,S0008,uses
AN0854,DC0010,monitors_data_component
S0661,T1574.001,uses
S0032,T1059,uses
S1212,T1685.005,uses
S0363,T1127.001,uses
C0010,T1608.002,uses
S0561,T1102,uses
C0026,S1075,uses
M1040,T1055.015,mitigates
S0367,T1021.002,uses
S1148,T1071.001,uses
S1183,T1140,uses
G0049,S0096,uses
G0069,S9032,uses
AN0778,DC0060,monitors_data_component
G0080,T1219,uses
S1020,T1105,uses
AN1112,DC0032,monitors_data_component
T1055.015,TA0004,belongs_to_tactic
S0243,T1059.003,uses
G1031,T1059,uses
S1042,T1518,uses
DET0467,AN1289,has_analytic
S0148,T1204.002,uses
M1018,T1574,mitigates
S1247,T1106,uses
G0092,T1027.002,uses
G1036,T1591,uses
T1218.009,TA0005,belongs_to_tactic
S0663,T1047,uses
M1038,T1127,mitigates
T1589.002,T1589,subtechnique_of
S1050,T1113,uses
T1584.008,TA0042,belongs_to_tactic
G0065,T1074.001,uses
S0266,T1542.003,uses
T1020.001,T1020,subtechnique_of
S0022,T1059.003,uses
S0085,T1136.001,uses
DET0439,T1070.010,detects
S0084,T1132.001,uses
G0094,T1102.001,uses
S1146,T1539,uses
G1002,T1573,uses
G0050,T1059.005,uses
M1047,T1539,mitigates
S0625,T1016,uses
G0114,T1685.005,uses
S0018,T1056.001,uses
S9032,T1057,uses
T1597.002,TA0043,belongs_to_tactic
S0170,T1059.001,uses
AN1215,DC0020,monitors_data_component
DET0415,AN1167,has_analytic
OA-OUTBOUND-INTERNET-ENCRYPTED-TRAFFIC,T1048.001,produces
DET0413,AN1161,has_analytic
AN0164,DC0061,monitors_data_component
DET0230,AN0644,has_analytic
S0263,T1112,uses
G0112,T1566.003,uses
G0075,T1546.003,uses
S0356,T1547.001,uses
M1018,T1059.008,mitigates
S0074,T1059.003,uses
DA-HARDWARE-DEVICE,OA-SECURITY-TOKEN,targets
G0065,T1003.001,uses
M1018,T1543.004,mitigates
AN0643,DC0016,monitors_data_component
C0040,G0096,attributed-to
G0034,S0363,uses
S0349,T1555,uses
S0260,T1059.007,uses
T1596.005,T1596,subtechnique_of
C0024,T1078,uses
S0356,T1036.005,uses
S0414,T1033,uses
AN0015,DC0085,monitors_data_component
S1101,T1119,uses
S0263,T1070.004,uses
S0192,T1555,uses
C0018,T1571,uses
DET0216,AN0607,has_analytic
S0603,T1070,uses
C0043,T1573.002,uses
M1056,T1683.002,mitigates
C0048,T1053.003,uses
G1003,S0508,uses
AN1063,DC0016,monitors_data_component
S0004,T1115,uses
G0094,S0414,uses
S0140,T1036.004,uses
S0376,T1546.003,uses
S0483,T1059.005,uses
C0017,T1048.003,uses
S0657,T1497.001,uses
S0377,T1556.003,uses
G0060,S0002,uses
G1002,T1588.002,uses
G0032,T1110.003,uses
C0061,T1098.004,uses
G0007,T1211,uses
S0414,T1056.001,uses
S0138,T1027,uses
S0688,T1036.004,uses
S9032,T1059,uses
G0052,T1218.011,uses
AN1474,DC0018,monitors_data_component
G0018,T1059.003,uses
T1556.001,TA0003,belongs_to_tactic
AN0021,DC0063,monitors_data_component
S0532,T1082,uses
S0641,T1048,uses
S0140,T1082,uses
AN0718,DC0006,monitors_data_component
AN1099,DC0059,monitors_data_component
S1196,T1016,uses
G0010,T1112,uses
S0512,T1036.012,uses
S0198,T1057,uses
DET0466,AN1288,has_analytic
M1047,T1213,mitigates
G0019,T1016,uses
S0528,T1566.001,uses
G1026,T1140,uses
G0103,T1027.013,uses
S9015,T1027,uses
T1055.013,T1055,subtechnique_of
S1060,T1685.005,uses
S1222,T1074.001,uses
S9032,T1620,uses
S0491,T1083,uses
S0050,T1003.004,uses
G0027,T1560.002,uses
S0164,T1543.003,uses
T1565,TA0040,belongs_to_tactic
DET0064,T1574.009,detects
S1066,T1036,uses
G1046,T1056,uses
G1047,T1040,uses
S0651,T1016,uses
S0378,T1082,uses
DET0046,AN0129,has_analytic
AN1330,DC0002,monitors_data_component
DET0034,AN0097,has_analytic
G0069,T1218.011,uses
T1205.002,TA0003,belongs_to_tactic
AN0974,DC0059,monitors_data_component
S0074,T1548.002,uses
G0137,T1036.002,uses
G0139,T1074.001,uses
AN1243,DC0039,monitors_data_component
S1218,T1059.012,uses
S0334,T1547.001,uses
G0018,T1016,uses
S1100,T1680,uses
S0334,T1036.005,uses
AN0907,DC0064,monitors_data_component
AN1170,DC0032,monitors_data_component
G1045,T1685.006,uses
S0260,T1005,uses
DET0171,AN0484,has_analytic
S0692,T1046,uses
G0142,T1204.001,uses
DET0521,AN1440,has_analytic
G0099,S0385,uses
G0082,S0376,uses
DET0471,AN1302,has_analytic
S1150,T1680,uses
S0636,T1105,uses
T1137.004,T1137,subtechnique_of
S0330,T1059.003,uses
AN1014,DC0032,monitors_data_component
AN1482,DC0059,monitors_data_component
AN1185,DC0082,monitors_data_component
DET0291,T1538,detects
G1053,T1555.005,uses
S1156,T1132.001,uses
G0060,T1204.002,uses
AN0437,DC0055,monitors_data_component
S0634,T1027.013,uses
C0028,S0089,uses
G0105,T1200,uses
S0187,T1059.003,uses
S0554,T1685,uses
AN1291,DC0038,monitors_data_component
S0167,T1053.005,uses
T1547.012,TA0004,belongs_to_tactic
AN1147,DC0054,monitors_data_component
S0266,T1106,uses
S1160,T1057,uses
S0483,T1547.001,uses
S0581,T1053.005,uses
AN1333,DC0032,monitors_data_component
AN0170,DC0032,monitors_data_component
G1048,T1685,uses
G0139,T1136.001,uses
S0149,T1059.003,uses
S0084,T1008,uses
C0028,T1055,uses
G0004,T1614.001,uses
S0062,T1070.004,uses
DA-DATABASE,OA-SYSTEM-PASSWORD-DATABASE,targets
S0567,T1078,uses
S0458,T1025,uses
S9008,T1059.007,uses
T1556.005,TA0006,belongs_to_tactic
M1042,T1505,mitigates
AN1559,DC0064,monitors_data_component
AN0272,DC0032,monitors_data_component
S0233,T1069,uses
T1548.002,T1548,subtechnique_of
S0368,T1053.005,uses
DET0160,AN0454,has_analytic
S0658,T1554,uses
S0658,T1560,uses
AN0326,DC0041,monitors_data_component
G0027,T1505.003,uses
S0019,T1056.001,uses
G0016,S0682,uses
DET0145,AN0410,has_analytic
G0035,T1187,uses
S0260,T1105,uses
C0018,T1105,uses
AN0614,DC0039,monitors_data_component
S0251,T1053.005,uses
OA-GET-RUNNING-PROCESSES,T1518.001,may-invoke
S1207,T1082,uses
AN0358,DC0032,monitors_data_component
S0049,T1083,uses
S0650,T1036.008,uses
DET0878,AN2010,has_analytic
M1029,T1072,mitigates
S1044,T1027.013,uses
G0091,T1078,uses
S0283,T1056.001,uses
M1042,T1098.002,mitigates
T1053.005,TA0003,belongs_to_tactic
C0015,T1218.005,uses
C0014,T1046,uses
G0004,S0002,uses
DET0080,AN0221,has_analytic
G0037,T1059,uses
G0004,T1033,uses
AN0993,DC0039,monitors_data_component
C0014,T1090.003,uses
M1032,T1539,mitigates
C0051,T1003.002,uses
G1054,T1082,uses
T1534,TA0008,belongs_to_tactic
S0350,T1543.003,uses
G0016,T1027.006,uses
G1022,T1036.005,uses
S1014,T1071.004,uses
G1017,T1590.004,uses
G0059,T1486,uses
DET0198,AN0571,has_analytic
DET0221,AN0619,has_analytic
AN0338,DC0009,monitors_data_component
S0601,T1552.001,uses
G0035,T1069.002,uses
S0695,T1027.002,uses
M1026,T1053.007,mitigates
AN2031,DC0082,monitors_data_component
G1020,T1082,uses
S0262,T1614,uses
S0048,T1083,uses
S1181,T1135,uses
S0648,T1053.005,uses
C0012,T1016,uses
C0058,S0508,uses
S1044,T1074.001,uses
AN1246,DC0063,monitors_data_component
AN0835,DC0059,monitors_data_component
C0038,T1047,uses
AN1982,DC0093,monitors_data_component
DET0459,AN1261,has_analytic
S1182,T1082,uses
AN0876,DC0032,monitors_data_component
M1018,T1098.006,mitigates
C0044,G0049,attributed-to
S0335,T1055.001,uses
M1013,T1078,mitigates
G0032,T1202,uses
M1056,T1592.001,mitigates
S9003,T1016,uses
D3-TBI,D3-TAC-HARDEN,belongs_to_tactic
C0016,S0083,uses
G0045,T1190,uses
C0001,T1027.010,uses
G1036,T1569.002,uses
M1047,T1505.001,mitigates
DET0251,AN0696,has_analytic
S0359,T1016,uses
AN0977,DC0032,monitors_data_component
S0438,T1573.001,uses
M1038,T1218.009,mitigates
DET0065,AN0177,has_analytic
G0135,T1049,uses
M1048,T1559.002,mitigates
G0105,T1135,uses
S0252,T1057,uses
S0476,T1552.002,uses
AN0393,DC0032,monitors_data_component
DET0325,AN0925,has_analytic
S0395,T1029,uses
S0284,T1105,uses
C0029,S1121,uses
AN1080,DC0014,monitors_data_component
S1240,T1033,uses
AN1491,DC0085,monitors_data_component
AN0217,DC0067,monitors_data_component
S0484,T1055.001,uses
S0353,T1071.002,uses
S0194,T1012,uses
S9031,T1102,uses
S0630,T1106,uses
G0059,T1190,uses
S1149,T1120,uses
M1040,T1091,mitigates
AN1306,DC0055,monitors_data_component
G0143,S0385,uses
AN0186,DC0078,monitors_data_component
C0022,T1593.001,uses
S0262,T1552.001,uses
S0124,T1083,uses
AN0062,DC0040,monitors_data_component
S0466,T1027.013,uses
S0331,T1497,uses
AN1344,DC0067,monitors_data_component
S0689,T1105,uses
C0029,T1082,uses
AN1034,DC0102,monitors_data_component
G0081,T1027.013,uses
G1012,T1505.003,uses
DET0546,AN1506,has_analytic
G0094,T1113,uses
G0048,T1219.002,uses
T1098.001,TA0004,belongs_to_tactic
G0008,T1686,uses
G0046,S0417,uses
S0339,T1119,uses
S1091,T1546,uses
AN1254,DC0082,monitors_data_component
S1076,T1140,uses
S0527,T1071.001,uses
G0114,T1021.001,uses
G0059,T1078.001,uses
G1017,T1555.003,uses
DET0828,T1590.003,detects
AN2030,DC0064,monitors_data_component
G0062,T1566.001,uses
AN0384,DC0079,monitors_data_component
S0458,T1036,uses
S1048,T1497.001,uses
DET0243,AN0681,has_analytic
S0449,T1490,uses
M1031,T1046,mitigates
G0032,S0181,uses
DA-DIRECTORY,OA-DIRECTORY,targets
AN1552,DC0082,monitors_data_component
G0082,T1112,uses
S1142,T1204.002,uses
S1242,T1018,uses
AN0830,DC0064,monitors_data_component
S1228,T1140,uses
OA-PROCESS-SEGMENT,T1218.013,modifies
T1003.003,TA0006,belongs_to_tactic
G0007,T1559.002,uses
S0125,T1025,uses
AN1153,DC0032,monitors_data_component
S0481,T1486,uses
DET0416,AN1173,has_analytic
S1111,T1561.001,uses
T1547.010,T1547,subtechnique_of
S0435,T1106,uses
D3-RFUM,D3-TAC-DETECT,belongs_to_tactic
G0119,S0695,uses
G1011,T1204.001,uses
S1240,T1204.002,uses
AN0016,DC0016,monitors_data_component
S0281,T1548.003,uses
S0493,T1497.003,uses
G0108,T1569.002,uses
G0093,S0097,uses
C0011,T1204.002,uses
G1054,T1560.001,uses
DA-STORAGE,OA-CLOUD-STORAGE,targets
S0363,T1070.006,uses
AN0250,DC0016,monitors_data_component
S0461,T1082,uses
C0056,T1057,uses
G1008,S1029,uses
S0184,T1033,uses
DET0869,T1590,detects
S1081,T1546.003,uses
C0057,T1574.001,uses
T1204,TA0002,belongs_to_tactic
G0049,T1003.004,uses
C0012,T1133,uses
D3-DNSTA,DA-DNS-LOOKUP,may-contain
M1047,T1530,mitigates
S0375,T1071.001,uses
S1217,T1059.004,uses
G1023,T1554,uses
AN1108,DC0085,monitors_data_component
G0087,T1021.002,uses
S1183,T1553.002,uses
DA-FILE,OA-POWERSHELL-PROFILE-SCRIPT,targets
G0012,T1497.001,uses
G1022,T1074.002,uses
S9010,T1564.003,uses
S0153,T1113,uses
G1043,S0002,uses
G0059,T1589.001,uses
S1030,T1204.001,uses
S0567,T1049,uses
S9007,T1070.004,uses
AN1368,DC0082,monitors_data_component
OA-FILE,T1220,adds
DET0162,AN0464,has_analytic
DET0309,AN0864,has_analytic
T1484.002,TA0112,belongs_to_tactic
DET0129,T1087.002,detects
S1235,T1074.001,uses
AN0390,DC0032,monitors_data_component
G1052,T1566.003,uses
S0153,T1082,uses
AN1553,DC0055,monitors_data_component
DET0140,T1070.004,detects
AN0488,DC0039,monitors_data_component
G0082,T1569.002,uses
S0531,T1087.003,uses
T1087.004,TA0007,belongs_to_tactic
S1114,T1083,uses
DET0081,AN0226,has_analytic
D3-ANCI,D3-TAC-EVICT,belongs_to_tactic
G0075,S0254,uses
S0608,T1490,uses
S0141,T1036.005,uses
AN0662,DC0061,monitors_data_component
T1648,TA0002,belongs_to_tactic
S0353,T1071.001,uses
C0029,T1003.001,uses
G0100,T1555.003,uses
DA-INTRANET-NETWORK-TRAFFIC,OA-INTRANET-WEB-NETWORK-TRAFFIC,targets
AN1307,DC0032,monitors_data_component
G0046,T1071.004,uses
G0021,T1555.003,uses
OA-STORED-PROCEDURE,T1505.001,creates
S0585,T1027.015,uses
G1001,S0104,uses
S1146,T1555.003,uses
G0082,S0334,uses
C0002,T1112,uses
DA-FILE,OA-PASSWORD-FILE,targets
C0040,T1569.002,uses
S0223,T1053.005,uses
G0027,T1021.006,uses
M1022,T1037,mitigates
DET0540,AN1492,has_analytic
S0650,T1027,uses
S0011,T1055.001,uses
AN0424,DC0078,monitors_data_component
S0642,T1560.002,uses
S0451,T1543.004,uses
AN0951,DC0061,monitors_data_component
S0282,T1564.001,uses
G0114,T1070.006,uses
G0007,T1557.004,uses
C0021,T1218.011,uses
G0094,T1003.001,uses
S0181,T1070.004,uses
G0082,T1566.001,uses
AN0001,DC0070,monitors_data_component
C0015,T1069.002,uses
C0057,T1203,uses
T1071.005,T1071,subtechnique_of
S0260,T1033,uses
S0196,T1074.001,uses
AN0595,DC0039,monitors_data_component
S0526,T1036.005,uses
S0455,T1071.001,uses
S0063,T1083,uses
S0248,T1027.002,uses
G0131,T1069.001,uses
S0624,T1105,uses
AN0265,DC0032,monitors_data_component
S0260,T1055.002,uses
AN0841,DC0055,monitors_data_component
G0135,T1055.001,uses
DET0055,AN0152,has_analytic
G0004,T1119,uses
G0065,T1586.002,uses
S0098,T1082,uses
S0458,T1083,uses
AN0336,DC0002,monitors_data_component
G0016,S1187,uses
G0096,S0363,uses
T1027.015,TA0005,belongs_to_tactic
S0631,T1059.003,uses
G1036,T1566.001,uses
C0048,S1164,uses
OA-SYSTEM-CALL,T1055.008,invokes
OA-INTRANET-NETWORK-TRAFFIC,T1199,produces
G1001,T1588.002,uses
S0256,T1105,uses
AN1441,DC0064,monitors_data_component
T1110.003,TA0006,belongs_to_tactic
S0500,T1059.003,uses
DET0103,AN0286,has_analytic
S0436,T1055,uses
M1037,T1048,mitigates
G0106,T1222.002,uses
G0001,T1584.005,uses
G1001,T1018,uses
S0456,T1083,uses
S1100,T1070.006,uses
S0624,T1553.002,uses
S1199,T1057,uses
DET0249,AN0693,has_analytic
T1087.001,TA0007,belongs_to_tactic
C0046,T1583.006,uses
AN0608,DC0032,monitors_data_component
S0657,T1016,uses
G0082,T1518.001,uses
DET0118,AN0330,has_analytic
S0546,T1614.001,uses
S1236,T1559.001,uses
AN1482,DC0032,monitors_data_component
AN0694,DC0050,monitors_data_component
S0575,T1135,uses
AN1136,DC0064,monitors_data_component
AN0619,DC0035,monitors_data_component
M1031,T1029,mitigates
