source_id,target_id,relationship_type
S0439,T1547.001,uses
M1043,D3-D3-HBPI-HARDWARE-BASED-PROCESS-ISOLATION,mapped_to_d3fend_technique
S1240,T1012,uses
S0115,T1123,uses
S1085,T1070,uses
G0046,T1219,uses
S1200,T1070.004,uses
S0468,T1547.006,uses
G1016,T1090.001,uses
C0049,T1190,uses
G0127,S0483,uses
S0589,T1218.011,uses
S1183,T1552.001,uses
G0010,T1071.001,uses
S1182,T1016,uses
S0023,T1083,uses
DA-APPLICATION-CONFIGURATION,OA-EMAIL-RULE,targets
G1032,S1040,uses
S0412,T1082,uses
G0114,T1041,uses
OA-WEB-NETWORK-TRAFFIC,T1550.004,produces
S0562,T1070.004,uses
G1053,T1556.009,uses
S1044,T1543.003,uses
S1130,T1574,uses
G0007,S0397,uses
DA-ACCESS-TOKEN,OA-KERBEROS-TICKET-GRANTING-TICKET,targets
T1685.002,Defense Impairment,belongs_to_tactic
S0528,T1566.002,uses
S1016,T1685.006,uses
S0226,T1105,uses
S0274,T1105,uses
S1019,T1071.004,uses
S0513,T1082,uses
C0005,T1204.002,uses
DA-JOB-SCHEDULE,OA-JOB-SCHEDULE,targets
DA-OUTBOUND-INTERNET-NETWORK-TRAFFIC,OA-OUTBOUND-INTERNET-WEB-TRAFFIC,targets
DET0278,T1542,detects
T1686.002,Defense Impairment,belongs_to_tactic
S0386,T1112,uses
S0154,T1095,uses
DET0108,T1132,detects
G0137,T1036.002,uses
G0037,T1070.004,uses
G0004,T1005,uses
S0611,T1685,uses
C0015,T1567.002,uses
S0044,T1547.001,uses
G0007,T1589.001,uses
D3-SENDER-REPUTATION-ANALYSIS,D3-TAC-DETECT,belongs_to_tactic
G0067,S0218,uses
S0585,T1027.015,uses
G0047,T1218.005,uses
C0015,T1057,uses
C0027,T1578.002,uses
D3-SYSTEM-CALL-FILTERING,DA-PROCESS,isolates
M1018,T1547.012,mitigates
S1145,T1087.001,uses
S1186,T1653,uses
S0532,T1573.001,uses
S0584,T1059.004,uses
G0034,T1219,uses
S0697,T1082,uses
D3-DECOY-FILE,DA-FILE,spoofs
G1041,T1583.002,uses
S0630,T1036.004,uses
G0119,T1007,uses
DET0269,T1021,detects
C0061,T1033,uses
S0244,T1518.001,uses
G0080,T1105,uses
M1042,T1218.009,mitigates
M1028,T1556,mitigates
S0013,T1105,uses
S0471,T1680,uses
DET0379,T1557.004,detects
G0102,S0534,uses
C0014,T1083,uses
S0475,T1553.002,uses
S0208,T1105,uses
T1606,Credential Access,belongs_to_tactic
S0436,T1555.003,uses
S0219,T1010,uses
T1555,Credential Access,belongs_to_tactic
G0082,T1053.003,uses
OA-CREDENTIAL-MANAGEMENT-SYSTEM,T1212,may-access
C0063,T1003.002,uses
S1111,T1574,uses
S9014,T1027.013,uses
C0016,T1585.002,uses
S0015,T1016,uses
G1033,T1588.002,uses
S0084,T1095,uses
G1003,T1003,uses
G0080,S0646,uses
M1026,T1021.007,mitigates
S0601,T1027.002,uses
S0356,T1059.007,uses
S1213,T1622,uses
S0376,T1571,uses
S0363,T1567.002,uses
S9020,T1033,uses
S0363,T1057,uses
DET0230,T1553.002,detects
S0685,T1105,uses
S0210,T1112,uses
G1034,S1147,uses
G0138,T1592.002,uses
G0139,T1686,uses
S0687,T1041,uses
M1047,T1213.002,mitigates
M1043,T1599,mitigates
G0093,S0005,uses
G0034,S0154,uses
S1246,T1657,uses
S0482,T1027,uses
S0161,T1056.001,uses
G0134,T1583.001,uses
S0034,T1083,uses
S0484,T1036.005,uses
OA-EVENT-LOG,T1546.005,modifies
G0129,S1234,uses
S0180,T1027.013,uses
M1051,T1539,mitigates
C0007,S1050,uses
S0264,T1560.003,uses
C0007,T1059.003,uses
T1684,Stealth,belongs_to_tactic
S1028,T1071.001,uses
G0093,T1036.003,uses
G0049,T1572,uses
M1031,T1090.001,mitigates
OA-FILE,T1566.003,produces
G1001,T1056.001,uses
G1054,T1221,uses
M1027,T1003.005,mitigates
S0682,T1071.001,uses
S0088,T1113,uses
G0033,T1087.002,uses
G0009,S0057,uses
G1024,T1685,uses
S0117,T1552.001,uses
G1017,S0359,uses
G0139,T1496.001,uses
G1047,T1071,uses
G1030,T1505.003,uses
M1032,T1110.003,mitigates
G0135,T1190,uses
S0126,T1564.005,uses
S1210,T1027.013,uses
S1043,T1560.001,uses
S0616,T1071.001,uses
G1051,T1190,uses
S0385,T1033,uses
S0588,T1071.001,uses
S0449,T1614.001,uses
M1031,T1132,mitigates
M1037,T1557.001,mitigates
S0631,T1566.001,uses
M1018,T1110.004,mitigates
DET0281,T1027.015,detects
G0082,T1070.006,uses
G1043,T1082,uses
S1085,T1573.002,uses
S0013,T1204.002,uses
C0016,T1218.005,uses
M1047,T1606.001,mitigates
S1081,T1070.004,uses
S0604,T1489,uses
G0019,S0629,uses
G1043,T1614.001,uses
S0632,T1071.001,uses
G0094,T1588.005,uses
S0689,T1059.003,uses
G1044,T1555.003,uses
S9024,T1037,uses
M1027,T1078.003,mitigates
G0060,T1574.001,uses
S0623,T1134.001,uses
S0694,T1027.002,uses
S0144,T1036.005,uses
S0439,T1001.003,uses
M1026,T1599,mitigates
G0007,T1583.006,uses
S0445,T1020,uses
DA-SYSTEM-CALL,OA-GET-SYSTEM-TIME,targets
T1205.001,Command and Control,belongs_to_tactic
C0017,S0002,uses
G0094,S0002,uses
G0064,T1105,uses
D3-FC,D3-TAC-DETECT,belongs_to_tactic
DA-RPC-NETWORK-TRAFFIC,OA-RPC-NETWORK-TRAFFIC,targets
S1035,T1102.002,uses
G1018,T1218.005,uses
G0096,T1133,uses
S0022,T1543.003,uses
DET0361,T1218.009,detects
S0589,T1036.005,uses
S1142,T1543,uses
T1213,Collection,belongs_to_tactic
S0477,T1059.005,uses
S0283,T1056.001,uses
G1040,T1030,uses
C0017,T1005,uses
S0389,T1490,uses
G0047,T1588.002,uses
S0353,T1071.001,uses
G0001,T1583.002,uses
S0280,T1574.001,uses
S0449,T1049,uses
S0144,T1547.001,uses
T1598.002,T1598,subtechnique_of
G0065,S0363,uses
M1038,T1059.001,mitigates
G1003,T1491.002,uses
S0265,T1071.002,uses
G0138,T1105,uses
S0170,T1071.001,uses
C0001,T1588.002,uses
S0692,T1564.003,uses
G1001,T1534,uses
S1089,T1041,uses
S0570,T1134.001,uses
S0646,T1518.001,uses
G0069,T1566.001,uses
S0660,T1497.003,uses
S0671,T1005,uses
G1050,S1242,uses
T1090.002,T1090,subtechnique_of
S0504,T1016,uses
S1025,T1071.001,uses
G1023,S0012,uses
C0060,T1553.002,uses
G0022,S0165,uses
T1018,Discovery,belongs_to_tactic
S0583,T1003.001,uses
G0066,T1027.013,uses
C0056,T1571,uses
M1022,T1574,mitigates
S9008,T1564.011,uses
C0015,T1105,uses
S0697,T1685,uses
C0012,T1059.003,uses
S0437,T1105,uses
M1042,T1021.005,mitigates
DET0228,T1104,detects
M1030,T1482,mitigates
C0029,T1560.001,uses
S1108,T1132.001,uses
S1139,T1491.001,uses
S0559,T1497.001,uses
S0266,T1552.002,uses
S0356,T1573.001,uses
M1047,T1070.008,mitigates
T1205.002,Persistence,belongs_to_tactic
T1070.003,Stealth,belongs_to_tactic
S0586,T1036.005,uses
S0647,T1083,uses
T1596.005,Reconnaissance,belongs_to_tactic
G0129,T1678,uses
S0606,T1204.002,uses
G0045,T1049,uses
S0164,T1543.003,uses
M1040,T1055.005,mitigates
S1159,T1615,uses
S0257,T1071.001,uses
G0034,T1036,uses
G0037,T1560.003,uses
G0083,S0334,uses
S1160,T1071.001,uses
S0695,T1059.001,uses
DET0423,T1578.001,detects
S0251,T1573.002,uses
S0275,T1124,uses
S0456,T1033,uses
S1141,T1140,uses
DET0158,T1218.007,detects
S0032,T1573,uses
M1040,T1569,mitigates
S0683,T1552.007,uses
G0117,T1546.008,uses
S0020,T1105,uses
S0632,T1041,uses
S0663,T1005,uses
DET0075,T1090.001,detects
S0172,T1071.001,uses
S0363,T1105,uses
S9039,T1685,uses
T1560.001,T1560,subtechnique_of
S0230,T1027.002,uses
G0045,T1003.003,uses
S1066,T1547.004,uses
T1564.004,Stealth,belongs_to_tactic
DET0229,T1087.003,detects
S0081,T1083,uses
S0586,T1547.001,uses
M1042,T1127.003,mitigates
S0673,T1059.001,uses
G0021,S0062,uses
G0129,T1018,uses
G0143,T1059.004,uses
G0131,T1210,uses
DA-NETWORK-TRAFFIC,OA-OUTBOUND-INTERNET-ENCRYPTED-WEB-TRAFFIC,targets
D3-LOCAL-ACCOUNT-MONITORING,DA-LOCAL-USER-ACCOUNT,analyzes
S0622,T1027,uses
G0091,T1090.002,uses
S1053,T1057,uses
S9025,T1082,uses
S0239,T1083,uses
G1023,T1078.002,uses
S9027,T1574.001,uses
G1053,S0039,uses
S1066,T1140,uses
S0598,T1105,uses
S0065,T1083,uses
S0032,T1056.001,uses
S0088,T1082,uses
S1184,T1573.002,uses
S0681,T1132.002,uses
S0198,T1016,uses
S0622,T1567,uses
S0344,T1140,uses
M1017,T1566.003,mitigates
G0022,T1036.010,uses
S1086,T1497.003,uses
OA-WEB-FILE-RESOURCE,T1213.001,accesses
G0142,T1583.006,uses
S1148,T1087.001,uses
S1041,T1574.001,uses
G1007,T1083,uses
C0022,T1087.002,uses
M1051,T1542,mitigates
S0678,T1071.001,uses
S0019,T1056.001,uses
S0449,T1685,uses
OA-DNS-LOOKUP,T1040,may-produce
S0057,T1057,uses
C0015,T1027,uses
S1078,T1573.001,uses
S0464,T1071.002,uses
S0438,T1569.002,uses
G0070,T1059.003,uses
G1018,T1588.002,uses
S0229,T1070,uses
S0412,T1685,uses
S1025,T1041,uses
S0356,T1112,uses
T1027.011,T1027,subtechnique_of
T1553.006,T1553,subtechnique_of
G1022,T1190,uses
D3-PEH,D3-TAC-HARDEN,belongs_to_tactic
S0658,T1543.004,uses
M1030,T1048.003,mitigates
S1059,T1497.003,uses
S0395,T1105,uses
M1037,T1021.005,mitigates
DET0399,T1029,detects
OA-KERBEROS-TICKET,T1558,may-access
M1026,T1569,mitigates
S0367,T1033,uses
D3-CR,D3-TAC-EVICT,belongs_to_tactic
S1115,T1554,uses
C0060,T1685.005,uses
S0354,T1027,uses
M1056,T1588.007,mitigates
C0047,T1608.001,uses
G0047,T1055,uses
G1041,T1584.002,uses
S1081,T1053.005,uses
M1051,T1137,mitigates
S1089,T1120,uses
G0046,T1059.007,uses
T1098.003,T1098,subtechnique_of
C0004,T1572,uses
G0061,T1033,uses
S0592,T1218.007,uses
G0016,S0039,uses
C0056,T1016,uses
M1024,T1489,mitigates
S1142,T1114.001,uses
DET0064,T1574.009,detects
S0475,T1059.003,uses
D3-SSC,D3-TAC-DETECT,belongs_to_tactic
S0018,T1111,uses
S1160,T1573.001,uses
M1054,T1553,mitigates
S0331,T1552.001,uses
S9037,T1055.002,uses
M1026,T1556.003,mitigates
S1060,T1105,uses
G0094,T1564.011,uses
G0009,S0039,uses
S0512,T1059.001,uses
S0417,T1113,uses
S1130,T1102,uses
S9008,T1546.016,uses
M1026,T1556.005,mitigates
G0033,T1036.005,uses
S9031,T1105,uses
S1015,T1572,uses
G0125,T1213.002,uses
T1559.003,Execution,belongs_to_tactic
S1239,T1106,uses
S0622,T1134,uses
C0014,T1078.002,uses
G0064,T1078,uses
D3-EPL,D3-TAC-ISOLATE,belongs_to_tactic
S0373,T1082,uses
S1245,T1547.001,uses
T1498.001,T1498,subtechnique_of
T1027.005,T1027,subtechnique_of
OA-NETWORK-RESOURCE,T1491.002,modifies
S0060,T1016,uses
S0336,T1056.001,uses
S0691,T1559.001,uses
S0192,T1113,uses
S0574,T1124,uses
D3-IPCTA,D3-TAC-DETECT,belongs_to_tactic
G0034,S0363,uses
M1018,T1547.006,mitigates
S1130,T1480,uses
S1247,T1112,uses
T1553.005,Defense Impairment,belongs_to_tactic
G0090,T1027.015,uses
C0014,T1070.004,uses
M1035,T1563.002,mitigates
S0654,T1486,uses
S1228,T1614.001,uses
DET0530,T1021.002,detects
G1012,T1189,uses
S0643,T1059.003,uses
S0565,T1027.003,uses
S1244,T1059.003,uses
S0363,T1555.001,uses
S1018,T1059.005,uses
C0024,S0597,uses
OA-VIDEO-INPUT-DEVICE,T1125,accesses
S0356,T1680,uses
S0409,T1070.004,uses
G0102,T1204.001,uses
S0579,T1027.005,uses
G1017,S0645,uses
G1048,T1070.004,uses
G0016,T1587.003,uses
C0026,T1005,uses
D3-FILE-CARVING,DA-FILE-TRANSFER-NETWORK-TRAFFIC,analyzes
G0004,T1587.001,uses
DET0383,T1036.010,detects
S0140,T1569.002,uses
S1196,T1016,uses
D3-ID,D3-TAC-DETECT,belongs_to_tactic
S0666,T1106,uses
D3-DP,D3-TAC-DECEIVE,belongs_to_tactic
S0236,T1543.003,uses
G1013,T1588.002,uses
T1029,Exfiltration,belongs_to_tactic
G0117,T1087.002,uses
T1222.002,T1222,subtechnique_of
S0342,T1218.011,uses
T1546,Privilege Escalation,belongs_to_tactic
T1127.002,Stealth,belongs_to_tactic
S1132,T1005,uses
D3-CQ,D3-TAC-ISOLATE,belongs_to_tactic
T1021.006,Lateral Movement,belongs_to_tactic
G0044,T1083,uses
S1148,T1124,uses
S0658,T1056.002,uses
S0501,T1008,uses
S0644,T1113,uses
S1245,T1219,uses
S0383,T1027.013,uses
T1556.002,Credential Access,belongs_to_tactic
S0357,T1040,uses
S0439,T1090.002,uses
S0496,T1134.002,uses
S0487,T1090,uses
G1048,T1037.004,uses
OA-CREATE-PROCESS,T1124,may-invoke
M1051,T1602.001,mitigates
S1160,T1135,uses
S0681,T1059.006,uses
G0080,T1566.001,uses
S0247,T1547.001,uses
G1048,T1587.004,uses
S1159,T1018,uses
S0339,T1547.009,uses
S1065,T1106,uses
G1032,T1021.001,uses
G1031,T1583.006,uses
S0153,T1113,uses
S0646,T1005,uses
C0027,T1589.001,uses
G0139,T1595.001,uses
M1032,T1556.001,mitigates
C0047,T1218.014,uses
S0484,T1555,uses
S0428,T1113,uses
S0377,T1574.006,uses
DET0554,T1011.001,detects
OA-OPERATING-SYSTEM-CONFIGURATION-FILE,T1018,may-access
C0049,T1078.003,uses
T1036.004,Stealth,belongs_to_tactic
G1031,T1059,uses
G0016,T1027.006,uses
S1090,T1027,uses
S1030,T1560.003,uses
S1020,T1572,uses
DET0560,T1078,detects
OA-STACK-FRAME,T1211,may-modify
D3-APPLICATION-BASED-PROCESS-ISOLATION,DA-SUBROUTINE,restricts
G0092,S0344,uses
M1038,T1218.012,mitigates
S1227,T1124,uses
G1012,T1583.004,uses
S1052,T1564.004,uses
G0105,T1543.003,uses
T1133,Persistence,belongs_to_tactic
S1114,T1573.001,uses
S0428,T1083,uses
D3-USER-ACCOUNT-PERMISSIONS,D3-TAC-ISOLATE,belongs_to_tactic
S9031,T1027.013,uses
C0018,S0002,uses
S0497,T1105,uses
G1039,T1036.005,uses
T1556,Defense Impairment,belongs_to_tactic
S0473,T1057,uses
M1054,T1689,mitigates
S1210,T1573.002,uses
G0102,S0446,uses
G1017,T1059.003,uses
S1089,T1106,uses
G0129,T1654,uses
S0239,T1134.002,uses
S9038,T1036,uses
S1173,T1041,uses
S0092,T1560.003,uses
G0065,T1090.003,uses
DET0047,T1114.001,detects
S0155,T1033,uses
D3-SENDER-MTA-REPUTATION-ANALYSIS,DA-EMAIL,analyzes
S0168,T1071.001,uses
S0634,T1564.001,uses
S0642,T1497.003,uses
G0094,T1027.010,uses
G0016,T1556.007,uses
S0266,T1552.001,uses
T1599.001,Defense Impairment,belongs_to_tactic
T1685.005,T1685,subtechnique_of
G0093,T1005,uses
S0493,T1036.005,uses
S0587,T1680,uses
S1124,T1036.005,uses
C0060,T1059.003,uses
S0481,T1685,uses
S0085,T1614.001,uses
G1044,T1056.001,uses
D3-CERTIFICATE-PINNING,DA-CERTIFICATE,hardens
G0040,T1021.001,uses
T1078.002,Stealth,belongs_to_tactic
G0080,T1573.002,uses
G1039,T1547.001,uses
S1085,T1620,uses
G0121,T1204.001,uses
S0369,T1059.006,uses
T1542.005,T1542,subtechnique_of
S0668,T1106,uses
S0141,T1547.001,uses
S0412,T1046,uses
T1132.002,Command and Control,belongs_to_tactic
G0115,T1195.002,uses
S0013,T1120,uses
DET0081,T1218,detects
G0061,T1482,uses
S1226,T1056.001,uses
S0412,T1499,uses
G1041,T1213.006,uses
S1245,T1087.001,uses
G1033,T1550.004,uses
S0439,T1497.003,uses
S0279,T1555.005,uses
S9020,T1018,uses
S0417,T1082,uses
S1143,T1016,uses
M1047,T1204.003,mitigates
S0632,T1106,uses
G1006,T1583.001,uses
S0398,T1140,uses
S0678,T1573.001,uses
OA-CLOUD-USER-ACCOUNT,T1078.004,uses
G0013,T1204.002,uses
D3-ENDPOINT-HEALTH-BEACON,D3-TAC-DETECT,belongs_to_tactic
G0117,S9001,uses
G0019,T1053.005,uses
S0593,T1070.004,uses
S1065,T1518.001,uses
DET0160,T1621,detects
T1078,Privilege Escalation,belongs_to_tactic
C0045,T1016,uses
S1063,T1095,uses
S0533,T1033,uses
S0279,T1543.001,uses
S0260,T1113,uses
S0192,T1082,uses
C0014,S0183,uses
S0603,T1047,uses
G0142,T1221,uses
C0027,T1078.004,uses
G0121,T1124,uses
S0468,T1014,uses
S0391,T1559.002,uses
G0107,T1574.001,uses
OA-NETWORK-FILE-SHARE-RESOURCE,T1070.005,unmounts
G0033,T1087.001,uses
S0331,T1071.003,uses
M1026,T1222,mitigates
S0652,T1074.001,uses
S0279,T1056.001,uses
S0118,T1105,uses
G0102,S0575,uses
G0094,T1587.001,uses
S1063,T1087.002,uses
S0649,T1102,uses
DA-LOG,OA-COMMAND-HISTORY-LOG,targets
S0691,T1016.001,uses
G0034,T1033,uses
T1197,Execution,belongs_to_tactic
T1543.005,Persistence,belongs_to_tactic
G0102,T1136.001,uses
S1042,T1217,uses
S0254,T1548.002,uses
M1047,T1560,mitigates
C0014,T1053.005,uses
G1054,T1588.002,uses
S0534,T1036.005,uses
S0278,T1555.001,uses
S0017,T1033,uses
S0366,T1222.001,uses
S0343,T1560,uses
C0046,T1102.003,uses
S1154,T1070.004,uses
S9010,T1560.001,uses
S0502,T1070.004,uses
G0016,T1190,uses
S9028,T1140,uses
S9034,T1102.001,uses
S1228,T1049,uses
S0340,T1566.001,uses
T1683,Resource Development,belongs_to_tactic
S0455,T1056.002,uses
S0662,T1095,uses
M1018,T1578.001,mitigates
S0409,T1053.005,uses
S0357,T1557.001,uses
S0441,T1071.001,uses
S0640,T1489,uses
G1019,S1090,uses
S0648,T1059.005,uses
S0168,T1573.001,uses
S0115,T1059.003,uses
S0493,T1027.013,uses
M1049,T1027.002,mitigates
M1022,T1098,mitigates
S0449,T1027,uses
C0007,T1018,uses
G1036,T1105,uses
M1036,T1110.001,mitigates
G0032,T1140,uses
G0075,S0254,uses
S0082,T1069.001,uses
G1040,S0645,uses
G1019,T1113,uses
C0028,T1078,uses
D3-CS,D3-TAC-HARDEN,belongs_to_tactic
S1018,T1204.002,uses
M1026,T1003.007,mitigates
C0047,S0013,uses
S9030,T1485,uses
S0698,T1685.005,uses
T1588.005,Resource Development,belongs_to_tactic
G0100,T1082,uses
OA-SOFTWARE,T1218.014,may-add
M1018,T1580,mitigates
DA-SERVICE-APPLICATION,OA-SOFTWARE-DEPLOYMENT-TOOL,targets
S0115,T1041,uses
C0029,T1059,uses
S0031,T1082,uses
S0461,T1090,uses
S0180,T1036.004,uses
G1021,T1588.002,uses
T1055.004,T1055,subtechnique_of
S0153,T1082,uses
G0050,S0155,uses
S1201,T1102.001,uses
OA-CREATE-PROCESS,T1220,invokes
G0061,T1048.003,uses
OA-OPERATING-SYSTEM-FILE,T1055.009,accesses
S0657,T1027.013,uses
DET0504,T1559.002,detects
S0187,T1113,uses
S0477,T1041,uses
DET0377,T1014,detects
M1047,T1578.005,mitigates
G1017,T1120,uses
G0010,S0395,uses
G0142,T1083,uses
G1024,T1027.001,uses
G1009,T1190,uses
S0633,T1558.001,uses
G1034,S0013,uses
S0441,T1560.001,uses
G0143,T1543.003,uses
S0585,T1574.001,uses
G0129,S1239,uses
D3-FILE-EVICTION,D3-TAC-EVICT,belongs_to_tactic
S0637,T1497.001,uses
S0487,T1105,uses
G0081,T1680,uses
S0039,T1087.001,uses
S0230,T1071.001,uses
G1052,T1681,uses
S0013,T1106,uses
M1051,T1555.005,mitigates
G0114,T1201,uses
G0102,T1135,uses
T1590.002,Reconnaissance,belongs_to_tactic
DET0052,T1548.003,detects
S1228,T1205,uses
S0491,T1036.005,uses
G0102,T1112,uses
S1068,T1135,uses
G0087,T1074.001,uses
S1023,T1102.002,uses
S0603,T1012,uses
G0064,T1110.003,uses
S0457,T1059.003,uses
G0087,T1070.004,uses
DET0251,T1069.003,detects
S1152,T1105,uses
C0056,T1040,uses
G1054,S0190,uses
G1036,S1242,uses
S0533,T1036.004,uses
S9037,T1547.001,uses
G0061,T1134.001,uses
DET0126,T1098.004,detects
G0083,T1071.003,uses
G0016,S0661,uses
G0096,T1486,uses
DET0162,T1205.002,detects
S9024,T1559,uses
S0441,T1041,uses
S9037,T1684.001,uses
S1131,T1552,uses
T1037.002,Privilege Escalation,belongs_to_tactic
D3-FIM,D3-TAC-DETECT,belongs_to_tactic
G0007,S0136,uses
G0059,T1087.003,uses
M1045,T1554,mitigates
T1219.003,Command and Control,belongs_to_tactic
G1046,T1566.003,uses
T1205,Command and Control,belongs_to_tactic
S0491,T1547.001,uses
M1031,T1542.005,mitigates
S0373,T1016,uses
G0037,T1078,uses
S1111,T1657,uses
G0045,S0552,uses
S1030,T1105,uses
C0012,T1018,uses
G0045,S0275,uses
S1228,T1057,uses
C0016,T1140,uses
T1053.003,T1053,subtechnique_of
G0008,T1543.003,uses
G0092,T1105,uses
D3-RADIATION-HARDENING,D3-TAC-HARDEN,belongs_to_tactic
M1047,T1539,mitigates
M1018,T1053.006,mitigates
S1150,T1680,uses
T1608.004,T1608,subtechnique_of
S9020,T1113,uses
G0138,T1566.001,uses
G0139,T1204.003,uses
S0599,T1552.003,uses
M1030,T1190,mitigates
G0027,T1074.002,uses
S0387,T1113,uses
C0005,T1204.001,uses
S0335,T1124,uses
G0094,T1056.003,uses
S0504,T1543.003,uses
T1546.018,Privilege Escalation,belongs_to_tactic
S1130,T1070.004,uses
G1003,T1110,uses
G0016,S0096,uses
S1047,T1112,uses
S0575,T1083,uses
C0013,T1090,uses
S0154,T1573.001,uses
S0180,T1012,uses
C0024,T1059.005,uses
G0108,T1047,uses
G1034,T1053.005,uses
S1107,T1113,uses
S0266,T1555.003,uses
S1050,T1112,uses
S0334,T1082,uses
S0115,T1120,uses
S0098,T1546.010,uses
S0214,T1105,uses
G1022,S0097,uses
G0099,T1027,uses
DET0114,T1069.001,detects
G0007,T1189,uses
M1051,T1548.002,mitigates
S0230,T1573.001,uses
G0045,T1078,uses
S0192,T1049,uses
S0696,T1029,uses
G1020,T1608.006,uses
S0606,T1106,uses
S0388,T1082,uses
G0040,T1555.003,uses
G0030,T1087.002,uses
S0690,T1555.001,uses
S1141,T1047,uses
G0080,T1518.001,uses
S0473,T1027.013,uses
S1044,T1059.003,uses
DET0127,T1036,detects
G1051,S0029,uses
S0687,T1083,uses
M1017,T1598,mitigates
S0476,T1033,uses
S1118,T1140,uses
S0084,T1136.001,uses
D3-CP,D3-TAC-HARDEN,belongs_to_tactic
S0012,T1005,uses
S0240,T1480.001,uses
M1047,T1114.003,mitigates
S0167,T1053.005,uses
G0106,T1140,uses
G0061,S0039,uses
S0664,T1057,uses
S0447,T1555,uses
S1065,T1005,uses
S0344,T1012,uses
S0265,T1125,uses
S0030,T1021.001,uses
M1018,T1574,mitigates
S0385,T1686.003,uses
T1202,Stealth,belongs_to_tactic
S0483,T1027.002,uses
G0001,T1553,uses
S1044,T1041,uses
DET0388,T1548.002,detects
S0607,T1036.004,uses
S0233,T1046,uses
S0267,T1124,uses
S1244,T1124,uses
T1205.001,T1205,subtechnique_of
S1066,T1047,uses
G1052,T1573.001,uses
G0049,S0075,uses
S0182,T1083,uses
S0368,T1529,uses
S0648,T1204.002,uses
S1184,T1543,uses
T1564.009,T1564,subtechnique_of
S0342,T1003.001,uses
S0446,T1059.003,uses
M1049,T1080,mitigates
S0468,T1098.004,uses
G0028,S0029,uses
S1030,T1204.002,uses
C0027,T1219.002,uses
S0205,T1082,uses
S0250,T1218.011,uses
G0016,S0195,uses
S1169,T1071.001,uses
S0130,T1033,uses
DET0078,T1059.009,detects
S0530,T1204.001,uses
G0022,T1104,uses
S0401,T1543,uses
OA-CREATE-PROCESS,T1505.001,invokes
S1068,T1112,uses
S0666,T1083,uses
DET0891,T1584.002,detects
S0091,T1553.002,uses
G0106,T1496.001,uses
S0086,T1560.002,uses
G1001,T1016.001,uses
S1132,T1570,uses
D3-PROCESS-SPAWN-ANALYSIS,DA-CREATE-PROCESS,analyzes
G1055,T1190,uses
S1018,T1059.003,uses
G0105,T1110,uses
T1105,Command and Control,belongs_to_tactic
G0099,T1586.003,uses
OA-PROCESS-CODE-SEGMENT,T1203,modifies
S0681,T1087.003,uses
S0154,T1135,uses
S1130,T1071,uses
T1027.002,Stealth,belongs_to_tactic
G0092,T1027.013,uses
OA-APPLICATION-CONFIGURATION-FILE,T1547.007,modifies
S1199,T1059.001,uses
G0008,S0108,uses
S0154,T1112,uses
M1040,T1543.003,mitigates
S0024,T1140,uses
G0044,S0013,uses
S1099,T1083,uses
G0047,T1218.011,uses
S0428,T1571,uses
G0079,S0154,uses
S9008,T1593.003,uses
S0022,T1071.001,uses
T1219.001,Command and Control,belongs_to_tactic
M1013,T1593.003,mitigates
G0060,T1059.003,uses
S0011,T1059.003,uses
S0265,T1055.001,uses
G0027,T1199,uses
G0106,T1070.006,uses
S0086,T1113,uses
G0060,T1518,uses
T1059.008,Execution,belongs_to_tactic
DET0521,T1056.002,detects
G1045,T1021.004,uses
S0589,T1112,uses
S0260,T1010,uses
S0668,T1005,uses
S0652,T1057,uses
C0060,T1204.001,uses
G0046,T1091,uses
S0677,T1556.007,uses
G0126,S0013,uses
C0039,T1584.008,uses
G0012,T1204.002,uses
C0057,T1553.002,uses
C0049,G0065,attributed-to
C0061,T1069.001,uses
C0013,T1547.001,uses
S0699,T1008,uses
S0554,T1059.001,uses
DET0857,T1589.003,detects
S0280,T1059.003,uses
S0085,T1105,uses
S0587,T1059.004,uses
S9037,T1027.013,uses
DA-SOFTWARE,OA-BROWSER-EXTENSION,targets
T1070.005,Stealth,belongs_to_tactic
S1089,T1083,uses
S0045,T1012,uses
G0038,T1555.003,uses
OA-GET-SYSTEM-CONFIG-VALUE,T1012,may-invoke
G0022,T1070.004,uses
G0125,T1583.003,uses
S0381,T1047,uses
G0128,T1027.002,uses
S0192,T1016,uses
S1109,T1003.007,uses
G1043,S1180,uses
S1068,T1680,uses
G0117,T1027.013,uses
G0133,T1059.001,uses
S0184,T1071.004,uses
S0356,T1113,uses
S1202,T1688,uses
S0270,T1547.009,uses
S0417,T1069.002,uses
S0374,T1105,uses
M1047,T1176.002,mitigates
S0081,T1057,uses
S9020,T1082,uses
S1169,T1573.001,uses
S0665,T1083,uses
G0016,T1573,uses
S0654,T1490,uses
S0439,T1134.001,uses
M1032,T1078.004,mitigates
G0059,T1589.001,uses
M1026,T1559.001,mitigates
S0263,T1105,uses
M1032,T1485,mitigates
S0134,T1574.001,uses
T1137.003,Persistence,belongs_to_tactic
S1107,T1082,uses
OA-PROCESS-SEGMENT,T1218.013,modifies
S0022,T1059.003,uses
S0379,T1105,uses
S1194,T1543,uses
S0629,T1095,uses
DET0198,T1552.007,detects
S0195,T1485,uses
G0114,T1039,uses
S0138,T1027,uses
G0125,T1114.002,uses
S0045,T1560,uses
S0537,T1559,uses
S0632,T1083,uses
C0012,T1027.011,uses
